id,y
2921,65.08799
10238,62.775444
2983,580.5634
4595,21.326845
8466,39.44548
6223,577.90826
1060,65.91343
7527,33.91887
9849,56.217495
4771,27.203362
1509,465.0172
7681,24.450182
3519,17.661573
4762,47.003258
2841,470.4669
3161,76.40062
8516,136.66386
3637,68.310555
10040,43.163124
8204,151.17236
8976,49.321514
7809,23.481049
9,53.449078
6163,238.39821
9871,45.12679
1240,166.64618
467,34.794407
4846,13.51768
6473,54.575306
898,14.588431
2029,308.18796
8898,42.857315
5453,23.142956
5941,24.394817
2940,192.87926
5018,57.882828
4565,360.34796
3658,85.36072
2607,107.95264
2625,515.65643
9433,24.217037
4721,56.462875
7537,54.402344
1529,24.024239
7433,31.802769
6095,252.09686
2706,43.067406
9675,153.95967
7690,348.54163
8416,135.7308
4481,16.749758
2267,32.842167
1121,57.097874
7245,38.166977
7714,26.93829
5822,1369.5394
3800,19.648119
8560,31.275093
8306,24.624428
10053,3161.2063
4772,83.77041
6452,78.22271
4398,8.103779
6811,114.18032
7655,80.54742
2250,133.89905
5929,63.302895
1597,209.06046
7403,48.6023
6520,264.2616
9429,140.20119
10329,104.12728
6830,42.023483
1607,433.78867
296,60.053253
206,21.044697
6800,9.940248
7570,674.09216
6150,38.804718
5925,35.982674
4214,29.664722
841,659.3842
2617,5.1177936
4339,115.14166
10409,48.397163
4637,63.11682
2948,781.716
6796,57.462368
5212,49.30312
3099,721.45184
2182,25.436493
2985,1184.7806
3850,72.10877
8886,92.49472
10136,34.333378
1567,70.26236
1201,28.74172
2017,20.459112
5334,10.101609
8850,34.566612
2984,96.06596
5322,357.44623
5842,41.329605
154,96.64092
7360,63.773846
722,436.8947
9141,428.15472
2949,97.77245
8415,43.813324
9380,183.71829
7754,639.7645
3453,88.3282
8738,17.971481
10393,61.951363
4250,967.3476
9226,20.16441
3132,44.36335
7840,894.4222
1741,313.8615
554,12.963578
1001,49.828995
9179,30.42821
1765,1291.0455
1559,54.033108
7455,183.34671
976,51.19248
5892,12.476448
491,319.28592
5301,21.610725
3279,210.62372
3131,705.0165
9998,67.322365
1915,305.78903
4482,8.949993
3714,633.8624
7037,112.79126
6803,13.624465
2301,26.07804
2916,429.7984
2043,92.83795
334,299.05878
7487,67.41782
4697,511.25388
1791,181.59058
6368,21.845102
10235,69.39978
4645,33.59463
2431,90.99973
6322,58.80358
5950,60.236557
1507,28.938292
2662,183.64537
1985,56.082607
6840,248.89148
4598,64.48027
1592,875.396
2958,1345.7855
1593,81.58131
10009,58.297985
7101,31.524076
6820,46.52413
8376,31.241348
2201,77.56112
1640,118.57372
4834,113.27378
8326,3.9861
7993,33.05481
1817,50.110306
9910,354.54123
6399,57.848774
555,205.49263
2663,14.373661
4309,406.12186
3812,95.2708
7362,23.54657
1043,19.251053
3860,25.245686
836,134.77101
3900,327.2386
9967,888.08215
6539,16.4159
8634,16.066132
2932,155.67216
3412,50.509632
499,46.27828
9645,95.73924
8811,972.73517
6988,45.651962
4527,171.82289
9213,451.46957
6122,341.57532
2390,83.47361
7289,38.43398
4499,66.56666
2724,51.07059
5482,36.495876
10013,156.31172
7262,13.218313
2513,52.345337
5971,63.78962
7267,747.0113
3320,174.16795
9548,48.27759
3056,46.033066
4219,274.97025
3071,179.3523
8531,107.83707
6601,44.9933
1783,35.12292
651,364.10135
3716,78.98197
2500,29.56133
6882,67.33696
4133,198.30008
3460,42.393288
4318,591.2592
1091,33.86099
7240,73.72795
6201,52.101223
5136,41.5365
9644,14.280481
7169,149.8403
7795,77.666466
5363,17.8032
2363,247.48073
7284,72.26148
6271,571.4961
7561,671.8173
8481,200.44733
9115,44.682842
1662,63.588837
7079,71.402985
6718,932.17474
5357,25.11226
5128,88.17587
449,82.533844
6278,101.97976
6923,20.200373
7979,16.518995
2735,66.08371
8773,737.2234
9054,682.0484
4367,27.155579
3223,40.144753
4101,55.70926
7825,103.133286
5706,19.542274
10075,613.23126
9916,974.24426
3209,213.28069
6752,102.006874
2030,2044.7346
4719,11.428208
4981,259.0698
3318,48.92979
4001,19.079842
1826,7.5135393
4142,535.7219
10208,72.58438
5423,65.22415
8755,24.365236
6487,10.337631
5492,6.4592957
2128,6.288381
1167,1156.5059
4927,58.730537
6256,227.02148
7043,80.63275
7969,126.20653
4991,15.918516
1746,33.264267
4861,94.2751
8687,3764.0364
1255,36.69572
7546,3280.137
3023,69.856544
6210,115.652664
2606,2098.9802
7351,114.96942
5091,111.28382
9863,267.6306
5613,85.94058
5095,230.93434
9568,753.1883
4399,163.57007
5629,48.821808
6622,227.97406
6607,19.26529
8050,47.60476
5953,1365.6776
2162,101.42129
528,553.76776
9937,76.04218
5270,59.875607
6683,24.69495
6308,107.093796
5068,76.886536
9269,108.8835
5513,17.053225
230,40.479473
9056,92.62973
4400,64.64386
9792,67.44809
7709,78.01066
6114,317.60217
5280,22.963797
5447,27.490047
3025,877.7855
10101,27.864708
2049,19.303555
8118,62.427277
10400,11.176662
9956,51.21047
3913,69.90827
2569,73.60908
7804,193.29666
1478,77.81591
578,12.721542
9546,99.64823
3410,30.085587
4892,22.833393
8713,59.10054
4849,86.86736
10152,245.5356
2485,208.50879
2183,96.58374
10190,18.34101
8214,101.37322
4290,114.56146
1468,56.857746
406,36.64639
7814,29.292553
10267,23.862188
7269,39.394985
5105,104.000046
1466,882.45795
9994,52.55721
3826,217.8249
10114,550.952
7437,37.699974
10164,7.171546
9229,83.60986
8445,35.819893
8571,69.42591
1842,78.5798
2070,17.901657
4580,101.04155
3359,281.23975
5738,25.282183
2168,553.88367
2270,60.25805
7914,53.811333
8776,79.816864
167,51.236008
8887,19.555325
6579,56.905277
6690,50.729214
9330,11.954267
9340,43.462837
226,199.52359
1334,112.008575
4630,91.21503
4323,42.05667
5699,10.96677
9102,34.231853
3806,387.75275
10133,29.239517
4340,223.81348
8141,198.68224
3752,57.819176
9537,80.83562
10123,26.875162
382,311.3653
5544,175.57608
8219,64.64525
5035,267.77185
4060,82.61901
377,13.8509445
4929,43.321537
4737,82.74974
5644,549.32245
3861,6.4738526
2828,94.458405
8970,49.784733
10432,335.2748
9655,11.32054
5253,33.001526
7324,227.0115
10082,46.38551
7005,169.0953
3028,284.44458
3140,233.62578
1829,15.547152
3728,75.795265
8818,74.829
9004,91.11209
5716,224.7874
2154,29.248419
10043,14.90682
2055,44.797398
8107,167.0242
7390,349.30588
1872,65.45816
6332,451.30496
2585,14.434665
8218,25.223476
5578,29.245867
6083,56.426136
10007,10.913236
8749,826.5243
4384,18.533833
4937,32.603367
6444,982.49457
598,500.08383
2686,276.09546
8897,31.924366
8549,57.785313
2009,22.927305
2831,1528.6648
4548,28.505913
1363,427.97363
6052,127.900894
6912,56.825165
2826,32.837875
10272,104.90084
7559,81.24789
8128,282.00735
9067,25.647434
1106,94.91858
7323,227.0681
5728,95.553764
1516,50.101273
3652,116.91124
3480,54.672123
779,19.517279
3931,66.32258
3449,83.14609
5218,13.357181
7025,65.82226
7216,349.04123
1109,107.88951
1651,107.25712
1402,22.02942
4965,513.2653
2709,51.629017
5417,662.2332
8424,51.74532
7503,2439.777
4942,8.774175
7911,61.888447
1870,44.802616
4007,124.81908
8280,41.097668
10223,14.8243685
4943,53.06039
7686,23.05438
8648,9.93422
9412,21.749138
8068,808.92444
48,42.558395
9091,46.999344
9206,11.157409
5793,49.25752
4088,40.15435
5135,72.691635
5590,70.561104
1454,983.61346
10337,150.82529
10348,520.32294
256,166.43413
4016,125.80896
1595,26.195492
9457,8.800106
187,602.0455
1554,169.7788
8524,23.563745
7151,28.992641
3663,26.954088
3192,11.208471
3034,12.710344
2648,353.74222
6602,124.74645
920,49.168266
4804,104.14723
8227,583.2402
1294,45.785023
2031,231.69452
4582,68.451904
5420,514.4365
6049,251.61154
8036,13.004545
460,90.07852
3840,157.06282
1379,339.37012
190,45.38649
7542,26.27437
1519,20.181248
2573,14.739115
5973,41.540302
2475,39.64955
9426,690.9409
6669,131.66032
9485,844.87366
6292,312.7681
8620,334.25558
6412,108.305725
6156,463.73654
1132,62.289295
4742,34.41073
3019,96.742546
5536,574.3227
3553,376.03226
2092,28.904129
8656,66.10648
665,98.83024
2917,35.178806
7960,27.825453
9869,18.275213
3657,172.16153
6850,48.89116
5606,429.20535
5048,31.043867
289,75.75474
9855,24.664272
6335,13.663452
7182,435.32385
1495,88.851295
8358,79.328735
6571,12.544649
6005,20.919424
6674,293.9114
3972,44.663475
9465,51.265762
1312,81.94899
5668,29.145834
7085,169.40993
7431,157.78214
9631,465.8431
7966,63.653603
565,93.560814
1156,97.99778
4456,439.60498
5980,23.411823
8190,93.34466
4688,484.33554
5855,67.555405
7422,161.7677
121,73.05161
5167,91.38754
5107,30.460272
8617,1557.1853
2279,773.7912
7074,13.040814
9219,120.89316
5378,8.943878
7549,167.58954
7510,47.41882
3497,34.651955
8123,95.82485
10305,61.64704
8783,51.50152
7829,136.38684
8108,35.392944
9746,64.00492
265,88.03614
5397,49.705986
1577,143.91023
126,41.66803
10406,133.25745
5906,66.6646
3709,10.261081
1170,14.687214
7044,830.206
4477,23.923185
3456,145.41434
1237,21.017921
6746,45.355167
3885,155.34518
7529,333.34296
9110,981.5647
655,1339.7417
8578,918.37244
9461,54.916405
839,14.464563
1029,30.919497
597,29.206326
3299,7.886811
7852,7.450988
2006,8.057855
5470,1621.5109
2241,39.00147
2967,141.78673
4651,210.27023
4160,36.697876
6058,366.62027
7301,28.553926
451,99.979385
125,136.81744
834,55.95737
4231,304.06976
8465,720.3041
4866,220.57494
247,54.644344
1861,125.45661
4654,310.7902
7899,21.962524
8774,1217.6577
9176,61.803143
8236,48.266018
5970,43.66145
9158,20.566442
9927,797.7321
10328,206.17484
7242,1985.7755
9014,42.2693
7996,10.11329
7102,77.14175
1297,30.58196
6230,107.27166
5582,32.4726
9192,1279.7845
7901,2276.159
3980,142.59387
2952,13.958098
7912,75.90572
3669,185.4338
9488,1131.271
580,112.368965
10423,681.97943
1421,1055.6423
799,35.494022
6667,104.99684
6086,21.47737
7514,104.67804
9081,36.546375
7382,37.39254
3435,16.813093
3493,68.8265
7293,27.870049
2227,61.176598
2530,3004.4226
8785,157.79228
2876,42.144062
7134,15.287095
7928,11.047576
520,422.70096
4463,97.39518
7123,200.52261
521,9.746152
9374,76.58716
5575,11.881617
2113,20.345837
6009,1603.5795
4585,1082.7521
2090,24.838392
242,13.708396
572,416.52963
4068,12.389513
8341,511.3339
4787,68.62185
10129,59.905678
7383,22.499578
3546,74.597115
201,36.504826
6198,77.31692
713,16.92373
7069,112.84807
5344,10.257637
4401,25.044155
6047,459.2726
221,94.04936
1645,32.24017
7664,195.42206
8896,184.44574
8311,73.03832
843,568.59143
5541,40.090565
343,28.435616
2652,38.256203
5232,11.943264
42,292.0958
9823,17.418877
2305,106.628555
5275,11.00146
189,156.61084
2503,58.230698
4174,13.19398
6109,66.947464
6578,65.639656
5617,10.705041
2140,709.51746
7972,183.31825
6760,71.27067
3373,54.73542
992,49.40233
3955,26.19381
1399,101.30565
4127,435.51468
2768,20.307983
7136,382.71774
6853,67.013504
8122,37.120533
5689,955.1774
8187,49.299183
5110,159.24501
5006,909.3568
5361,23.735527
6649,1286.9607
974,27.102015
3705,59.092026
6296,142.10634
8365,202.8851
5765,977.82544
454,82.32864
7397,4143.558
7345,125.14816
9857,122.93491
10260,324.70294
8515,50.10313
10177,102.133156
8939,46.00379
5859,11.13955
8703,527.45416
772,10.8256645
8491,7.5591435
8520,50.072758
4741,24.057753
7325,58.29873
4235,44.775288
1376,23.489466
1035,1498.6824
1869,113.65637
7625,23.157146
9239,218.03348
2002,78.51905
6394,5.1999145
692,83.08011
2446,307.92194
2909,75.50442
6136,8.985905
7253,817.0434
3951,1282.6044
4568,289.65903
818,69.56181
8991,545.39124
1095,555.38464
1788,81.64966
7869,2425.4902
6586,1360.9115
4696,37.378162
2519,129.84305
6053,16.102007
8456,852.05963
3482,250.5581
3065,210.35004
5633,1014.6079
1868,60.268517
4171,72.41708
2152,152.55869
2397,1523.351
31,953.4684
9852,23.55746
10006,36.354385
7584,73.06897
462,77.231995
1220,14.60629
1617,72.921265
2930,55.568745
7569,141.97311
6157,7.036501
1751,85.07733
5151,57.963364
8111,237.90613
2343,44.20653
7989,107.78501
1022,23.7084
3782,1001.4435
9964,55.699825
8249,45.17538
2707,786.6179
3681,34.54288
10219,103.5677
6655,269.2658
8322,107.124084
7870,565.8231
8124,37.306595
2994,171.12102
5981,969.9497
7230,52.542297
9236,109.46598
7620,92.17679
2782,1210.7107
9491,387.8159
3671,89.60848
9610,74.94325
7131,9.340876
1656,41.408916
2576,19.921791
9434,385.48114
7485,44.274128
7347,497.60025
7607,67.00814
9073,43.911613
9806,23.099756
5500,18.75433
2033,10.572417
4069,110.74799
6338,1899.3446
2495,14.133238
5473,64.80885
8577,63.938423
119,75.56012
9802,35.272472
6550,2584.0183
10319,55.568745
424,16.013605
3545,76.040634
1540,126.976814
9471,12.84907
3184,201.48665
2501,24.944763
7159,334.62042
320,924.71155
9747,10.028904
1994,52.6768
1235,9.23016
8479,71.46655
1467,40.451008
9842,301.77527
2411,365.82565
5386,19.754501
8273,800.1232
9140,1646.3036
10209,28.739847
2359,204.7156
8830,25.571218
6909,94.12853
9241,176.92815
7668,21.948446
9196,68.03353
6227,9.702085
8766,269.41052
5690,58.750557
7604,90.48708
6533,147.22765
8924,1010.7404
234,55.042797
36,92.139404
10366,2136.2617
9737,32.7748
1585,92.49287
1775,41.600555
3367,262.14618
5827,527.84534
6390,90.13661
6098,93.96519
10049,56.97769
2406,20.553976
1103,91.12806
9891,598.45197
8857,133.89299
5097,28.597874
3341,43.81577
6857,28.967754
9391,85.073296
7480,52.809105
8651,14.3547
2685,309.09644
7771,23.444084
2315,146.73991
2075,73.35755
8336,837.17523
2395,134.31833
6014,79.73324
18,56.71642
2454,107.52907
9895,41.823208
7231,78.8403
915,305.19476
150,270.77838
8403,55.036877
4976,167.40642
4995,323.42258
9701,41.119072
7059,58.49192
6711,13.83693
3376,1608.2197
5977,78.07037
6904,72.06287
3594,585.97205
5508,35.754936
9399,329.469
1180,37.262314
9784,18.909725
3856,19.152992
8434,440.43585
4183,11.179323
8584,1521.9359
9603,36.8634
10372,56.085247
1041,10.041482
5342,84.99149
6589,2564.969
8853,937.70685
44,66.653206
7068,42.075726
3327,258.16916
181,50.024708
10059,89.400085
6934,63.29
634,130.43184
9184,535.502
6777,1026.6427
5160,10.588322
6397,47.43762
1603,10.680052
4777,43.263813
275,39.849445
140,547.77704
1387,34.808136
410,21.22094
2580,36.38622
8184,33.687653
2936,38.627228
7786,83.820656
3613,168.87866
6361,505.77963
8665,64.70328
5798,43.76468
7621,50.19832
9574,6.346863
278,39.187424
2016,59.30863
693,26.061876
9113,67.05996
5187,114.12426
2869,64.282524
6971,138.3128
2520,18.559025
4588,132.18011
9745,29.515701
3803,19.192266
9875,201.1452
6876,135.65681
4439,757.2566
4413,68.84911
551,110.764145
9089,45.78995
4519,56.72949
2206,296.4748
5134,40.850685
2577,330.56128
6451,21.22094
5560,126.00538
3595,524.456
4798,37.440357
8207,47.622578
5173,960.3976
4247,471.60385
9718,609.021
4252,216.7083
8808,19.119297
4304,362.05392
6406,8.3983555
9356,336.08517
7314,89.49422
541,628.86615
5657,6.974028
5609,1856.4865
2786,56.007946
8915,37.07881
10064,52.283424
7839,26.455572
8261,511.97803
6141,127.74615
6942,49.11787
660,30.374205
4938,250.06357
574,32.286713
8335,14.021612
5124,347.34833
6972,44.50888
3754,21.068445
5660,100.15602
9708,1704.2101
3402,13.491361
5838,162.07751
1261,20.085327
9898,77.714264
2189,186.15816
3273,63.72438
1382,55.83095
10122,41.164627
8957,3911.886
9195,70.60399
4433,19.848316
3473,14.048568
3505,68.57318
6070,76.08493
33,131.57446
3037,53.201046
1818,545.7746
683,64.26834
7165,38.267193
244,73.40098
888,460.0881
277,238.44382
3634,705.47156
5566,188.98651
1874,60.69951
7430,166.71327
5045,144.82741
4337,677.1342
9856,701.5348
3018,670.7218
704,295.56607
9811,43.306053
2032,26.440462
1670,116.774666
9494,587.59094
9606,47.61951
2118,8.577573
4871,6.829693
10054,21.785002
3849,119.57019
4085,18.344234
1437,979.4807
9150,982.94305
1359,36.04211
2549,614.3181
7343,385.4491
8573,263.24377
2560,16.684492
2167,15.054934
561,54.587257
9646,197.92287
9889,49.007233
6688,197.33713
3485,11.597746
5316,82.522804
6466,76.98574
2640,99.593666
2499,95.113785
1069,396.6579
5004,663.4631
9304,329.2158
9075,94.98013
4540,60.996185
9884,75.48797
390,657.9425
1002,41.936436
4240,90.197914
10389,13.249699
2899,74.5257
2378,149.4916
4763,3129.497
4492,29.050573
802,52.479355
3760,13.701738
4015,207.1979
5585,48.173866
10391,49.742233
5602,54.976517
3933,76.95766
170,95.11525
2458,16.125813
10370,75.18724
3564,137.09125
4977,17.984741
1373,28.97718
10426,425.95132
1102,236.32892
7907,62.083687
6685,49.375496
4284,48.83499
1718,37.731716
3776,44.708595
6759,42.890926
4234,21.385319
224,17.726429
735,30.713488
8967,48.2171
4613,199.15498
671,71.883514
1984,45.208534
6314,194.08237
8237,180.63283
5112,93.35859
10413,31.597698
3978,76.34126
6336,521.55676
10399,170.80223
5502,34.625904
6435,37.375317
9739,149.20502
5921,128.85245
1611,11.175897
6016,27.453993
3753,82.95971
10186,97.81056
2376,134.24612
7957,13.563655
2400,638.4906
3733,42.323765
415,15.449607
2588,11.638371
2288,26.16524
6681,50.540565
4074,954.0535
3779,17.361835
8925,37.938293
9887,19.167526
1523,177.27322
9803,22.03062
7466,49.104034
3683,12.476266
2929,69.85104
5800,50.528667
4414,3382.4497
4170,45.56391
8635,433.19376
3641,34.26823
5326,25.109898
9121,480.78094
1270,24.58737
1533,19.601759
5404,505.20914
398,714.0592
8768,189.23753
2740,320.44266
1275,25.523117
1070,579.5189
10105,101.334785
8222,434.56345
5920,73.91482
5274,773.757
3864,409.96542
1351,39.373222
7590,83.998726
2731,178.19722
812,268.58133
476,32.9652
2641,36.31434
6698,85.06996
8533,139.15634
8695,73.184525
9262,6.1030154
8750,94.817024
1712,9.103434
8655,208.6218
23,74.600815
2646,53.49584
2846,96.45345
2134,22.37433
8040,597.5109
7783,77.09115
5725,44.163677
5407,102.81655
4727,25.89096
4770,357.05005
5392,87.654366
4847,26.629454
9265,47.23092
4782,241.99182
1231,299.3067
7348,676.2346
3291,16.254272
5341,188.9577
6619,40.607464
2280,52.738686
369,1523.841
8317,62.36102
4372,513.13885
8009,108.46566
2179,67.44166
2774,1015.011
5820,392.6492
3943,91.12586
7933,97.06611
9766,16.421705
1685,8.839251
883,20.863655
4766,55.979645
4185,45.404606
6553,49.335773
8831,46.80051
8762,32.036087
5561,173.13025
3735,86.16258
1942,356.6281
7418,348.3322
2839,37.43578
8431,292.6767
9749,64.11498
6936,50.468002
2293,292.61536
9511,82.01907
4874,415.7679
5577,841.10144
1946,359.10214
6328,45.106983
8714,50.095146
9705,26.1612
3066,64.492546
4197,30.439514
273,131.23308
6126,46.56863
7112,34.837822
4725,82.7653
4053,1105.0264
8822,94.89249
8559,1004.9685
2036,76.09204
6918,42.13265
2141,110.135445
4148,46.39313
8523,18.002539
6375,74.25562
4755,956.3272
2579,10.478193
1455,26.227318
5891,220.51097
10004,49.85195
1308,157.99936
9489,86.66759
7280,12.555029
519,78.24087
6993,72.38267
10286,203.38235
558,284.18005
10145,1449.1156
885,239.48157
7973,34.27329
6260,17.447296
1149,109.06592
2836,16.813446
5997,417.10605
196,200.83887
4346,34.298313
3726,12.03034
9417,113.24113
3557,43.722824
3188,110.523
4655,212.57957
9759,71.216934
776,430.493
8835,91.5121
5710,99.64282
2701,1192.0964
7801,31.162725
10161,57.99271
1380,139.3596
7677,8.99736
15,31.120054
1460,28.72237
6510,335.5916
32,53.214973
1912,119.657745
2443,798.84155
9151,59.5971
4311,56.70075
9966,55.95737
3382,109.22759
9978,41.936436
1213,59.833984
4347,203.6341
10232,35.805946
4426,52.551716
7251,94.83417
3193,29.165747
9611,62.467373
532,26.76664
3474,74.2848
257,355.50763
2453,287.28442
10171,99.21869
5228,51.752155
10120,201.53566
7016,62.76738
5044,23.820387
6002,995.2966
5628,96.56441
9175,22.18894
7720,78.66303
9590,1450.1719
5281,609.51385
4807,113.36242
1085,52.83589
4244,32.590332
9367,79.660194
2268,66.901566
2853,65.13731
10119,52.43482
2103,1757.378
6531,32.063766
2272,145.28079
1151,294.29877
8112,817.5855
3744,343.91293
4713,31.142365
2613,48.475983
2004,245.95895
402,31.73272
3749,68.006294
2375,91.90729
8163,1017.6649
8440,205.28607
10039,131.57101
9134,11.198371
4532,225.49927
2604,53.214973
7077,36.954437
3353,29.798536
2384,12.340231
8995,234.82484
3481,34.88974
10217,225.59128
4542,99.872696
325,42.92302
9547,45.296257
2380,13.465841
1997,219.91553
9907,45.160828
5989,640.53357
10398,59.63052
5335,1256.2761
335,908.47107
2639,52.71801
6236,17.481808
1176,56.388
1761,515.9991
9333,71.73484
2021,38.136265
134,113.935196
4546,669.11786
9581,82.62363
4277,619.45996
2570,10.553821
4436,74.68252
7618,15.482864
4209,36.352554
9238,36.88325
1730,167.1591
2797,108.12424
9812,9.061677
7271,27.034212
6861,94.15755
5034,233.9245
1172,23.053123
628,44.557743
3954,35.994137
8679,895.7773
3118,79.52522
2730,133.56906
4730,170.29227
10193,4004.685
10225,167.75577
2531,655.5661
1534,179.35463
6597,139.4286
2263,186.67691
9949,30.573147
2875,166.231
5619,36.560764
893,905.078
2457,458.50345
8093,67.431435
4220,14.343436
4890,40.185314
7095,166.79724
8782,33.249496
2356,69.06998
9903,185.5812
8801,785.6538
5686,137.80618
9862,163.69405
8807,30.303846
1669,50.327538
9730,25.960766
1514,26.012178
5922,47.403946
9466,134.27754
4474,46.698566
8870,28.366959
620,1624.1984
8876,85.96326
1215,71.72653
9924,931.52814
9469,2312.2485
4320,239.234
728,76.84851
5141,34.66554
4900,131.78932
2007,156.27557
3921,78.046974
2369,63.62867
5032,60.263805
9622,123.91115
3032,194.56853
342,224.45355
2551,10.9885235
2860,440.71323
10095,3698.7378
4731,24.815836
9194,102.22914
3348,176.98755
3464,89.71338
4799,485.413
9506,148.06467
146,77.16038
9928,24.836344
2308,161.53151
3925,57.097874
7876,13.997886
3696,72.8146
144,21.892496
7070,18.814928
9161,100.337494
5865,323.07983
8561,15.072873
3448,438.69928
8422,207.09785
6219,9.37223
3814,86.54428
2847,2192.2192
8303,45.747894
8539,27.75366
1563,1254.7686
1453,65.21815
1238,101.35368
3873,660.30005
4425,256.07645
5147,17.777239
2290,80.94256
4626,87.18973
1578,650.96906
4578,80.882065
10301,121.788826
10028,776.8928
10273,74.203735
5432,97.692215
8065,41.733147
7718,14.070722
4256,900.5276
2702,738.2752
4490,308.0006
4912,426.97397
4561,44.81458
98,1182.1956
9026,40.212597
1654,64.70557
2402,21.603874
8316,80.2589
5207,11.13445
3514,188.94078
5761,66.48153
5636,40.29153
2608,140.61136
8673,16.76518
2247,19.00915
9041,1204.8455
1813,36.74593
3297,129.03049
9487,126.41836
4351,39.538795
7705,1937.1609
8553,218.15698
1328,21.409908
5040,60.771545
7883,64.92518
5062,443.27893
5688,21.139345
7127,22.965645
1920,22.253513
2946,75.406296
6485,21.927034
3180,66.00827
9935,184.36166
6178,127.55813
3010,40.610104
7554,10.010049
5858,710.0061
8014,288.31705
5439,198.57603
7346,60.656376
7740,14.109225
938,49.304337
7125,647.15564
3950,34.635014
4162,78.56261
9231,48.697258
2818,38.88776
5557,17.117311
2124,18.729713
3656,16.966722
9096,48.777077
7254,232.39528
4443,2761.9368
6422,61.147472
5126,70.089165
635,64.31831
5488,90.34587
3990,232.11452
3431,65.74253
8083,508.8893
2754,32.63147
1422,216.02336
6836,68.591606
9926,36.29843
9312,74.421196
6612,466.8197
4805,700.7516
8357,17.080969
10185,290.55145
6940,30.986908
489,94.28637
1893,63.20822
4071,29.890059
1067,74.48927
10336,299.3164
8023,27.628819
1480,117.493454
4008,37.492313
1286,23.553154
7598,309.08594
3510,39.732414
1766,223.65521
6994,6.000741
2975,90.97186
771,23.168425
9419,74.04081
2405,36.334522
8022,88.323074
2633,127.680145
5235,75.55651
2630,160.02374
3166,49.713276
6691,60.513645
9567,79.812675
7730,35.948074
8795,85.98586
4254,170.69711
6551,415.78577
3697,114.47377
9358,50.027306
7871,18.596527
3439,286.80112
2465,35.64634
4070,88.72296
4535,391.33405
8426,38.321957
4388,18.028524
4109,63.612206
7532,40.424107
8129,168.59233
9873,36.024876
4960,19.06787
4269,880.0543
4852,103.22742
